60	0.00315422
400	0.0941385
800	0.570395
1000	1.1249
1200	1.88426
1600	4.60478
400	0.0874497
60	0.00218277
400	0.072574
800	0.529039
800	0.509027
1000	1.09143
1600	4.19341
